timestamp,x,y,z,qx,qy,qz,qw,relative_time
1743161069.8616037,-3.8372702598571777,29.89229965209961,9.964083671569824,-0.000692004495888817,0.006314076668789225,-0.6685488738036138,0.7436411340787762,56.39954376220703
1743161070.06159,-3.635287046432495,29.914377212524414,9.969627380371094,-0.0005167308994556921,0.0062210671352042855,-0.6710500495525346,0.7413858430440681,56.59952998161316
1743161070.2615976,-3.4322242736816406,29.931007385253906,9.977361679077148,-0.0002720315653575056,0.005915274627100542,-0.6735370402527532,0.739129817073689,56.799537658691406
1743161070.461592,-3.232004404067993,29.94399070739746,9.984301567077637,-0.0008259827418598685,0.0055615407373601645,-0.676013399410435,0.7368679010812307,56.999531984329224
1743161070.6615944,-3.032634735107422,29.956857681274414,9.992452621459961,-0.0012430753633493905,0.00536308686815443,-0.6784963097688822,0.7345831652044816,57.19953441619873
1743161070.8616204,-2.8322386741638184,29.971750259399414,9.999568939208984,-0.0011182551665786,0.00528098250234943,-0.6809427288590532,0.7323167974511493,57.39956045150757
1743161071.0616245,-2.6310431957244873,29.987215042114258,10.003687858581543,-0.000859009242843582,0.005547832639518125,-0.6833968713592137,0.7300255103736348,57.59956455230713
1743161071.2616904,-2.494460105895996,29.99540138244629,10.005660057067871,-0.0006931261618220372,0.005701937652014398,-0.6848488698030845,0.728662610367516,57.79963040351868
1743161071.4616182,-2.284606695175171,30.002843856811523,10.008615493774414,-0.0008896997218213545,0.0056501714438754016,-0.6875605888166523,0.7261045587636189,57.999558210372925
1743161071.6616268,-2.0823137760162354,30.005861282348633,10.012482643127441,-0.0014838161864100918,0.00500973954404024,-0.689994279558573,0.7237959598680787,58.19956684112549
1743161071.8616087,-1.8807178735733032,30.006122589111328,10.019206047058105,-0.0017245901013323206,0.004374749032838411,-0.6923988731699529,0.7214996836573718,58.39954876899719
1743161072.061648,-1.6812751293182373,30.005647659301758,10.028347969055176,-0.0023075215990432897,0.00394879281386176,-0.6948032310223988,0.719185351473345,58.59958791732788
1743161072.2616954,-1.483170509338379,30.008394241333008,10.036603927612305,-0.0026842493523014863,0.003975682379734616,-0.6972549711521943,0.7168072840347467,58.79963541030884
1743161072.4616323,-1.285623550415039,30.015369415283203,10.043147087097168,-0.0022698796888753776,0.004516697396035389,-0.6996682575510795,0.7144499686506839,58.99957227706909
1743161072.6616092,-1.0563385486602783,30.025936126708984,10.0486421585083,-0.0015036548397130702,0.005412479023342152,-0.7023828060011259,0.7117773141680573,59.199549198150635
1743161072.8616238,-0.8634621500968933,30.034677505493164,10.05647087097168,-0.0008369591970827942,0.006023709413332091,-0.7047357053503543,0.709443886662841,59.399563789367676
1743161073.0615976,-0.6685452461242676,30.039453506469727,10.074740409851074,-0.0005368830199444671,0.006387761213787415,-0.7070216379362413,0.7071628431113813,59.59953761100769
1743161073.2616296,-0.4683326482772827,30.040618896484375,10.079268455505371,-0.00048825378856924497,0.00631413034016663,-0.7093046390729894,0.7048736885347505,59.799569606781006
1743161073.4616215,-0.2648385763168335,30.0380859375,10.070281028747559,-0.0004936252068486058,0.005949432672185102,-0.7115761861142409,0.7025835968801543,59.99956154823303
1743161073.6616464,-0.05980415269732475,30.03203010559082,10.053520202636719,-0.00064120190300112,0.005465138217833976,-0.7138898383510631,0.7002363957519173,60.199586391448975
1743161073.8617513,0.1449560672044754,30.025442123413086,10.037056922912598,0.0037849810199539497,-0.0016167092333500502,-0.7169306202014688,0.6971324779224424,60.399691343307495
1743161074.061653,0.3394542932510376,30.019933700561523,10.025877952575684,0.03260241820038581,-0.03149275465241256,-0.726128471831793,0.6860633062182344,60.59959292411804
1743161074.2616487,0.4871494174003601,30.017601013183594,10.020289421081543,0.06413457686343352,-0.05948172942395782,-0.7371676336627719,0.670024263748408,60.799588680267334
1743161074.4616356,0.5509582161903381,30.01897621154785,10.016661643981934,0.061181618508612465,-0.05374321736242295,-0.7466665507687216,0.660195083937527,60.9995756149292
1743161074.6616597,0.5401013493537903,30.018543243408203,10.013039588928223,0.05574640768130763,-0.017748950650625542,-0.7496211186063202,0.6592764617640957,61.199599742889404
1743161074.8616302,0.4870529770851135,29.995128631591797,10.01504135131836,0.08253203514519562,0.01198168258460509,-0.7449044858628903,0.6619383513489225,61.39957022666931
1743161075.0616415,0.3997798264026642,29.911317825317383,10.02272891998291,0.09810805628854843,0.050319488587902826,-0.7368245741209615,0.6670325803423396,61.599581480026245
1743161075.2616565,0.29329371452331543,29.7313232421875,10.033341407775879,0.09628885935392707,0.10231735358701802,-0.7267862853553718,0.6723403068310665,61.799596548080444
1743161075.4616187,0.197187140583992,29.426380157470703,10.042336463928223,0.10144910611718035,0.11564760361507012,-0.7222834214275892,0.6742702742446531,61.99955868721008
1743161075.6616375,0.11861935257911682,28.99199676513672,10.047248840332031,0.10464251487693409,0.11060989091132818,-0.7221512778866174,0.6747688424865788,62.19957756996155
1743161075.861622,0.04891737923026085,28.436779022216797,10.051886558532715,0.10583365330448077,0.10828428576241374,-0.7231295615582939,0.6739121103260075,62.39956212043762
1743161076.0616155,-0.016233624890446663,27.76831817626953,10.057648658752441,0.10696120300360891,0.10757868923715241,-0.7245313578372321,0.6723395350169031,62.59955549240112
1743161076.261701,-0.07011064887046814,27.125276565551758,10.061823844909668,0.10813651125595466,0.1071373262047754,-0.7256518686833866,0.6710122517319541,62.799641132354736
1743161076.4616344,-0.13671539723873138,26.231243133544922,10.06479263305664,0.09635712424226067,0.09267427302110078,-0.7284485517922854,0.6719296332075325,62.999574422836304
1743161076.6616354,-0.20036281645298004,25.28729248046875,10.063307762145996,0.07105189742369214,0.0629602240768508,-0.7316919625194412,0.6749923182482735,63.199575424194336
1743161076.8616233,-0.2698493003845215,24.30459976196289,10.05736255645752,0.04431775793288853,0.033550235833284696,-0.7338140984888133,0.6770725602502258,63.39956331253052
1743161077.0615983,-0.3412483334541321,23.320655822753906,10.052327156066895,0.022819936974177828,0.009432699138582929,-0.7349007812206818,0.6777250250753107,63.59953832626343
1743161077.2616224,-0.41602203249931335,22.359848022460938,10.051140785217285,0.02345699054068704,0.00851598015877968,-0.7350306251242318,0.6775745292159906,63.79956245422363
1743161077.4616117,-0.4965258836746216,21.422832489013672,10.051559448242188,0.027263802558034806,0.01462351356226324,-0.7350165717844314,0.6773430350163665,63.99955177307129
1743161077.6616037,-0.5823008418083191,20.496286392211914,10.050890922546387,0.029436838090973326,0.01936373866269162,-0.7350545566316519,0.6770918714093779,64.19954371452332
1743161077.8616884,-0.6722144484519958,19.57162857055664,10.05191707611084,0.029676839368551564,0.022030247278697398,-0.7351194074606199,0.6769294084792585,64.39962840080261
1743161078.061599,-0.7640208005905151,18.643009185791016,10.054856300354004,0.02961696087989098,0.024215680899815455,-0.735078582969481,0.6769017021947187,64.59953904151917
1743161078.2616105,-0.8537675142288208,17.70713233947754,10.059550285339355,0.02961876479793447,0.02564317671354159,-0.734909958696945,0.6770321414225038,64.79955053329468
1743161078.4616828,-0.926278829574585,16.914581298828125,10.063936233520508,0.02952924061115803,0.02592460603830026,-0.7347441977759297,0.67720523589516,64.99962282180786
1743161078.6616514,-1.0110398530960083,15.967379570007324,10.070314407348633,0.029586010275832554,0.02564150252876617,-0.7345579482181821,0.6774155091565589,65.19959139823914
